id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF30,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F65,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit
452.0,4.0,5.0,6.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,6.0,0.0,6.0,2.0,2.0,0.016,0.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2062.0,2.0,0.0,0.0,0.5236278536417708,0.5929083167635802,0.034966061263244225,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,64.0,3.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,6.0,1.0,7.0,-0.00427304731042405,2.0,6.315495362273326,178.44373690233078,0.0,1.0,0.333333333,0.0,0.0,0.0,2.008,4.415,5.71,6.506,3.465,4.992,5.794,7.903,4.856,6.25
456.0,4.0,5.0,6.0,4.0,3.0,0.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,0.03,0.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,2082.0,2.0,0.0,3.0,1.0,1.2491579038447358,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,2.0,5.0,1.0,7.0,0.0,2.0,6.21538931205645,184.6680914528251,1.0,0.8243057777631683,0.666666667,-0.2154802701533781,0.2674532128401763,0.09652978407124924,2.365,10.0,5.635,6.031,4.599,4.113,4.719,6.364,5.165,6.667
156.0,2.0,4.0,7.0,4.0,3.0,0.0,4.0,3.0,3.0,5.0,7.0,5.0,6.0,5.0,2.0,0.09,1.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1516.0,2.0,0.0,0.0,0.4807152958241887,0.6274894984238615,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,72.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,6.02,140.0,0.0,1.0,0.0,0.023779036647221558,0.05972735522180006,0.06493448028963755,2.593,1.68,6.806,4.741,4.795,10.0,5.372,10.0,5.762,10.0
529.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,7.0,4.0,6.0,5.0,4.0,0.08,0.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,1523.0,0.0,0.0,0.0,0.9305610692730341,1.224598771555583,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,40.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,5.89,98.0,0.0,0.0,0.0,0.051149813210976544,0.06270025981811145,0.09072601653960066,3.004,0.2,6.177,3.93,5.322,0.756,5.469,1.878,5.963,1.667
86.0,3.0,5.0,5.0,4.0,3.0,0.0,4.0,4.0,3.0,1.0,7.0,4.0,5.0,0.0,4.0,0.16,0.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1865.0,2.0,0.0,0.0,1.0,0.09639485561475736,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,64.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,2.0,5.0,1.0,7.0,0.02022863945702416,2.0,4.18,170.41819114991483,0.3730228415669228,0.3337061128858335,0.0,-0.002595345422623685,-0.27316423692512803,0.21961393057106338,3.478,2.32,5.503,5.017,5.405,4.274,4.014,6.731,5.43,5.833
76.0,4.0,6.0,6.0,1.0,3.0,0.0,4.0,4.0,3.0,1.0,7.0,5.0,1.0,3.0,4.0,0.01,0.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,1933.0,0.0,0.0,0.0,0.0,-0.87053080417772,0.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,64.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,2.0,6.0,1.0,7.0,0.0,2.0,7.22,670.0,1.0,0.0,0.0,0.16433358874880732,-0.24730974149960305,0.3973881539001122,2.782,4.52,6.993,4.352,5.129,4.614,4.895,7.314,5.387,6.111
286.0,5.0,5.0,6.0,6.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,0.005,0.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2024.0,2.0,0.0,0.0,0.35686544113895824,0.09467770885711113,0.050367747457254725,3.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0,85.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,6.0,4.0,1.0,1.0,6.0,1.0,7.0,0.015657812642169908,2.0,6.591597002811147,179.69481046276687,0.2821864714666542,0.6382984074738861,0.333333333,0.031189164982400736,0.2539788711615626,-0.04420863055254104,7.294,10.0,0.763,0.0,10.0,4.616,10.0,7.199,10.0,10.0
404.0,2.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,7.0,6.0,4.0,5.0,4.0,0.4,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1916.0,0.0,0.0,0.0,0.4289082645675423,0.31295112515034207,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,128.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,6.35,245.0,1.0,0.3592142442048728,0.0,0.15868895565776375,0.14771826590361448,0.1841814427097037,6.792,1.0,0.0,0.0,10.0,0.603,10.0,1.056,10.0,1.667
238.0,1.0,5.0,6.0,3.0,1.0,0.0,4.0,5.0,3.0,6.0,7.0,3.0,3.0,1.0,2.0,0.03,0.0,4.0,4.0,1.0,1.0,3.0,2.0,6.0,2026.0,2.0,0.0,0.0,0.0,0.0,0.055649945342128054,2.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,128.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.01944292805443168,0.0,4.91960860346947,179.19892746595954,0.3106549525805721,1.0,0.333333333,0.0051963052841085405,-0.0734609574330086,0.29815911299014786,2.542,0.7,5.907,6.447,3.676,0.938,7.393,1.642,4.541,2.5
405.0,1.0,5.0,6.0,7.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,6.0,3.0,3.0,3.0,0.1345,0.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,2009.0,0.0,0.0,0.0,0.0,0.9301719326627378,0.033201627843069875,4.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,76.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,5.3,173.28824569396045,0.0,0.6292126145733773,0.0,-0.08982780272063742,-0.029094966324009708,0.11756430765135084,4.653,1.586,3.414,3.032,5.06,4.222,5.58,6.555,5.779,6.667
352.0,2.0,4.0,5.0,7.0,2.0,0.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,0.07,0.0,4.0,4.0,3.0,0.0,2.0,1.0,4.0,2188.0,2.0,0.0,0.0,0.33996570697718975,0.6922390462470344,0.06085215016028306,3.0,3.0,4.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,80.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,7.0,0.0,2.0,6.37,196.90962235113344,0.29584597719607286,0.7734021456043371,0.5,-0.15675241716784385,-0.008362618553692885,-0.010008415455969644,3.691,2.64,4.33,5.85,5.617,4.346,4.316,6.855,5.683,5.139
218.0,5.0,5.0,5.0,2.0,3.0,0.0,3.0,4.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,0.03,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1893.0,2.0,0.0,1.0,0.0,0.572993050512925,0.03889222601283593,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,64.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,2.0,2.0,5.0,1.0,7.0,0.011560316896754755,1.0,6.038310857557843,168.10343237051515,0.28908117275970413,0.4455348830868767,0.5,-0.06274795981123366,0.020624605922158368,0.11204326565879075,1.975,0.075,4.733,5.352,4.14,4.113,5.423,7.197,5.517,6.667
127.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,0.51,0.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,1624.0,2.0,0.0,0.0,0.5594269429111551,0.8214284613533606,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,6.0,1.0,7.0,0.0,2.0,6.07,41.0,0.0,0.02145946281135458,0.0,0.0,0.0,0.0,4.678,1.275,3.268,2.14,4.279,0.67,5.821,0.964,5.604,1.667
221.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,3.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,0.56,0.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,2254.0,0.0,0.0,0.0,0.0,0.27554485046897415,0.07943268090674824,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,3.0,0.0,6.0,1.0,7.0,0.0,2.0,5.712527574406543,215.50926935099534,1.0,0.6826778312457801,0.333333333,-0.008928091668970989,-0.11415203944962382,0.3995219547858274,1.593,4.12,5.993,4.864,3.911,4.524,5.104,7.16,5.307,10.0
241.0,4.0,5.0,4.0,6.0,0.0,0.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,2.0,2.0,0.25,0.0,4.0,4.0,2.0,3.0,3.0,3.0,6.0,2141.0,0.0,0.0,0.0,0.0,0.13136784714213157,0.07566026962422176,3.0,2.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,224.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,3.0,1.0,6.0,1.0,7.0,0.030043240587211806,0.0,4.763333309575623,186.96078809800804,0.0,0.820511403428822,0.666666667,0.01184776265475368,-0.06231387826857729,0.1236881958192304,1.681,4.0,5.497,3.637,3.553,1.215,7.2,2.083,5.322,3.353
505.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,0.005,0.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,2109.0,2.0,0.0,0.0,0.5477621440400495,0.505082729627366,0.037517707880473206,4.0,3.0,4.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,1.0,80.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,4.0,6.0,4.0,1.0,0.0,6.0,1.0,7.0,-0.005337038335877092,2.0,6.819807352678394,180.8113651133215,0.15826576294780428,0.956902964721953,0.0,-0.05866454628420026,0.4120791389219313,-0.015703969711634513,2.501,10.0,5.815,5.143,3.63,4.283,4.815,6.662,5.45,5.0
42.0,2.0,5.0,7.0,1.0,3.0,0.0,5.0,5.0,3.0,4.0,6.0,4.0,6.0,5.0,4.0,0.8,0.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,1363.0,0.0,0.0,0.0,0.3958925651091778,-0.20850218766350026,0.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,192.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,3.77,112.0,0.0,0.0,0.0,0.09133047427377916,0.2613712883433585,-0.11223222573922004,6.4,2.0,0.863,0.0,10.0,0.254,10.0,0.444,10.0,0.833
510.0,4.0,4.0,4.0,7.0,2.0,3.0,4.0,2.0,2.0,5.0,3.0,6.0,4.0,1.0,3.0,0.37,0.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,2122.0,2.0,0.0,0.0,0.5421619198265502,0.9755440026823397,0.0374687470799952,3.0,3.0,4.0,2.0,1.0,1.0,5.0,0.0,2.0,2.0,1.0,88.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,-0.001850803764655809,2.0,6.67,181.63817326582657,0.15805717774974296,0.9693622440210229,0.5,-0.06999003026254028,0.20593659442167794,0.0027562324930338056,2.709,5.3,6.583,4.636,5.056,4.268,5.581,6.636,4.726,6.667
239.0,5.0,6.0,6.0,6.0,3.0,0.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,0.26,0.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,2314.0,0.0,0.0,2.0,1.0,0.8372450486473655,0.08459377063375503,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.034071353580206146,0.0,4.126501379089217,221.83135043545894,0.4286384612259544,0.4256471166759327,0.333333333,-0.08801131013742045,-0.10190299037950115,0.3074632174279005,5.451,0.65,0.0,0.0,10.0,0.67,10.0,1.172,10.0,1.667
463.0,3.0,4.0,5.0,4.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,0.2,0.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,2082.0,0.0,0.0,2.0,0.0,0.7152679528126916,0.0,4.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,160.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,5.035399941504922,174.24137804379677,0.16275345065563193,0.6222956317326979,0.5,0.06448113826679583,0.02954642148697756,-0.014108732650955913,8.056,2.4,0.0,0.0,7.778,0.993,10.0,1.702,10.0,4.444
233.0,4.0,5.0,6.0,1.0,0.0,0.0,3.0,4.0,3.0,5.0,6.0,3.0,3.0,5.0,1.0,0.25,0.0,4.0,4.0,2.0,2.0,3.0,2.0,6.0,2141.0,0.0,0.0,2.0,0.0,-0.5248933478172482,0.0,4.0,3.0,4.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,3.0,232.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,0.031545545083824914,1.0,5.600093413809786,186.8093569472062,0.0,0.7397227720934637,0.0,0.035825265335598336,0.291475033347457,-0.014295393432011638,4.556,10.0,3.49,3.389,3.925,1.181,7.049,2.143,5.947,3.611
254.0,1.0,6.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,5.0,7.0,0.0,3.0,5.0,4.0,0.38,1.0,4.0,4.0,1.0,2.0,3.0,3.0,6.0,2039.0,0.0,0.0,1.0,0.0,-0.1870190424751359,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,128.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,4.818866832119283,180.07206685200262,0.0,0.6110755468863754,0.0,0.1454458978984898,-0.22129041095924262,0.22858993730191912,7.5,2.825,0.0,0.0,5.833,10.0,10.0,10.0,10.0,10.0
153.0,2.0,6.0,6.0,1.0,3.0,0.0,3.0,3.0,3.0,5.0,7.0,5.0,6.0,4.0,4.0,0.42,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1677.0,2.0,0.0,1.0,0.0,0.4090243956060837,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,5.404207727401479,148.83476783637363,0.0,0.34854892859640285,0.5,-0.020130150657428042,-0.01876311079028975,0.12896704839636997,1.85,1.05,6.176,4.562,3.275,3.927,5.449,6.039,4.798,4.167
226.0,2.0,4.0,5.0,4.0,0.0,0.0,4.0,2.0,2.0,4.0,6.0,4.0,2.0,5.0,4.0,0.04,0.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,1950.0,0.0,0.0,1.0,0.0,0.0,0.051107548998832825,4.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,168.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,7.0,0.021996082838366543,0.0,5.810368591751651,168.09873610186867,0.28603352726683895,0.5744125930725975,0.5,-0.05597100211897593,0.05951037421436611,0.07020320788067858,2.131,1.08,5.333,3.375,2.967,0.851,7.167,2.293,5.228,6.667
248.0,2.0,2.0,5.0,6.0,0.0,0.0,4.0,3.0,2.0,3.0,4.0,6.0,2.0,5.0,4.0,0.13,0.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,1903.0,0.0,0.0,1.0,1.0,1.0,0.04074877933300805,3.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,3.0,160.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.021281701748670903,0.0,5.035351681035564,161.9023073321777,0.25262416667643706,0.4741902047849885,0.0,0.12947189519649543,0.0182580626591273,0.05871381107772505,6.806,0.325,0.0,0.0,6.667,0.732,10.0,1.281,10.0,6.667
210.0,3.0,5.0,5.0,6.0,3.0,0.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,0.096,0.0,4.0,4.0,1.0,1.0,3.0,3.0,6.0,2092.0,0.0,1.0,1.0,0.0,0.38099912607367314,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,192.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,4.871547446198747,184.3035509659977,0.34312834948936966,0.5986265387889297,0.0,0.2360507696442114,-0.06450276505977656,0.13303976047796895,6.25,0.24,0.0,0.0,5.0,0.907,10.0,1.587,10.0,6.667
229.0,4.0,5.0,7.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,0.14,0.0,4.0,4.0,2.0,1.0,3.0,1.0,6.0,2236.0,0.0,0.0,1.0,0.0,0.0,0.08576245909428387,4.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,186.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,7.0,0.035160780284145085,0.0,5.661700793400487,201.28077416905273,0.3836292433422569,0.6110973903378351,0.0,-0.008271196085830823,0.11996257989839759,0.05371519518121953,1.914,0.35,5.278,4.135,2.878,0.727,7.241,2.106,4.904,6.667
